suite,baseline,seed,case_id,contact_count,positive_prior,noise_scale,mask_rate,limit_scale,active_count,error_sign,initial_error,initial_margin,field_feasible,success,post_margin,effort,field_effort,disagreement_l2,correct_direction,clipped
large_seed_stress,no_repair,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.41650403848843026,0.0,nan,nan,1.0,0.0
large_seed_stress,scalar_random_sign,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.8330080769768604,0.19380716959890917,nan,nan,0.0,0.0
large_seed_stress,scalar_global_sign,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.8330080769768604,0.19380716959890917,nan,nan,0.0,0.0
large_seed_stress,scalar_prior_sample,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.8330080769768604,0.19380716959890917,nan,nan,0.0,0.0
large_seed_stress,uniform_signed,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-1.69191855487394,1.238408627841898,nan,nan,0.0,1.0
large_seed_stress,nearest_contact,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.22208172539333965,0.10870465196674829,nan,nan,1.0,1.0
large_seed_stress,noisy_signed_margin,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.13041756588164272,0.13317449672305154,nan,nan,1.0,1.0
large_seed_stress,signed_margin,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.13041756588164272,0.13317449672305154,nan,nan,1.0,1.0
large_seed_stress,counterfactual_field,5000,0,2,0.5,0.0,0.0,0.65,2,-1,-0.7350854113791125,-0.41650403848843026,0.0,0.0,-0.13041756588164272,0.13317449672305154,nan,nan,1.0,1.0
large_seed_stress,no_repair,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.6869404377402657,0.0,nan,nan,1.0,0.0
large_seed_stress,scalar_random_sign,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-1.3738808754805314,1.0258506094642796,nan,nan,0.0,1.0
large_seed_stress,scalar_global_sign,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-1.3738808754805314,1.0258506094642796,nan,nan,0.0,1.0
large_seed_stress,scalar_prior_sample,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-1.3738808754805314,1.0258506094642796,nan,nan,0.0,1.0
large_seed_stress,uniform_signed,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.6829631011430031,0.05497230572450082,nan,nan,1.0,1.0
large_seed_stress,nearest_contact,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.3183521406352261,0.5263055962683748,nan,nan,1.0,1.0
large_seed_stress,noisy_signed_margin,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.2904788350286831,0.5280675107875377,nan,nan,1.0,1.0
large_seed_stress,signed_margin,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.2904788350286831,0.5280675107875377,nan,nan,1.0,1.0
large_seed_stress,counterfactual_field,5000,1,2,0.5,0.0,0.0,0.65,2,-1,-0.8463097730676896,-0.6869404377402657,0.0,0.0,-0.2904788350286831,0.5280675107875377,nan,nan,1.0,1.0
large_seed_stress,no_repair,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,0.0,-0.3331009572170436,0.0,0.24592041927110886,0.2218658563745864,1.0,0.0
large_seed_stress,scalar_random_sign,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,1.0,1.942890293094024e-16,0.24592041927110886,0.24592041927110886,0.0,1.0,1.0
large_seed_stress,scalar_global_sign,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,1.0,1.942890293094024e-16,0.24592041927110886,0.24592041927110886,0.0,1.0,1.0
large_seed_stress,scalar_prior_sample,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,0.0,-0.666201914434087,0.22863381610358724,0.24592041927110886,0.3757273642592139,0.0,1.0
large_seed_stress,uniform_signed,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,0.0,-0.1102616788820536,0.15186633386987813,0.24592041927110886,0.08605043326198786,1.0,1.0
large_seed_stress,nearest_contact,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,0.0,-0.2787975634225318,0.03895989523246523,0.24592041927110886,0.21757922941258742,1.0,1.0
large_seed_stress,noisy_signed_margin,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,1.0,1.942890293094024e-16,0.24592041927110886,0.24592041927110886,0.0,1.0,1.0
large_seed_stress,signed_margin,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,1.0,1.942890293094024e-16,0.24592041927110886,0.24592041927110886,0.0,1.0,1.0
large_seed_stress,counterfactual_field,5000,2,2,0.5,0.0,0.0,0.65,2,1,0.4075590011337408,-0.3331009572170436,1.0,1.0,1.942890293094024e-16,0.24592041927110886,0.24592041927110886,0.0,1.0,1.0
large_seed_stress,no_repair,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,0.0,-0.5248346357267388,0.0,0.2149823524907844,0.3144494281036826,1.0,0.0
large_seed_stress,scalar_random_sign,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,-5.551115123125783e-17,0.2149823524907844,0.2149823524907844,0.0,1.0,0.0
large_seed_stress,scalar_global_sign,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,0.0,-1.0496692714534779,0.6711528020997589,0.2149823524907844,0.7829225554585175,0.0,1.0
large_seed_stress,scalar_prior_sample,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,-5.551115123125783e-17,0.2149823524907844,0.2149823524907844,0.0,1.0,0.0
large_seed_stress,uniform_signed,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,0.0,-0.11327061959614632,0.1710966345925435,0.2149823524907844,0.08033123255331634,1.0,1.0
large_seed_stress,nearest_contact,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,0.0,0.22409048932671072,0.2149823524907844,0.06398797154242147,1.0,0.0
large_seed_stress,noisy_signed_margin,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,-5.551115123125783e-17,0.2149823524907844,0.2149823524907844,0.0,1.0,0.0
large_seed_stress,signed_margin,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,-5.551115123125783e-17,0.2149823524907844,0.2149823524907844,0.0,1.0,0.0
large_seed_stress,counterfactual_field,5000,3,2,0.5,0.0,0.0,0.65,2,-1,-0.8261833258745082,-0.5248346357267388,1.0,1.0,-5.551115123125783e-17,0.2149823524907844,0.2149823524907844,0.0,1.0,0.0
large_seed_stress,no_repair,5000,4,2,0.5,0.0,0.0,0.65,2,1,0.7359356422087713,-0.42557210569736875,1.0,0.0,-0.42557210569736875,0.0,0.42275769465551893,0.5256139754204101,1.0,0.0
