suite,baseline,seed,case_id,contact_count,positive_prior,noise_scale,mask_rate,limit_scale,active_count,error_sign,initial_error,initial_margin,field_feasible,success,post_margin,effort,field_effort,disagreement_l2,correct_direction,clipped
mask_limit_grid,no_repair,450,0,5,0.5,0.0,0.0,0.45,5,-1,-0.2359502270868108,-0.12630014262040462,1.0,0.0,-0.12630014262040462,0.0,0.05960413264632564,0.047498605955874414,1.0,0.0
mask_limit_grid,uniform_signed,450,0,5,0.5,0.0,0.0,0.45,5,-1,-0.2359502270868108,-0.12630014262040462,1.0,0.0,-0.3176311202837517,0.7925173992155998,0.05960413264632564,0.6321597908955753,0.0,1.0
mask_limit_grid,nearest_contact,450,0,5,0.5,0.0,0.0,0.45,5,-1,-0.2359502270868108,-0.12630014262040462,1.0,0.0,-0.061352676591473976,0.049956165529639655,0.05960413264632564,0.03889704315706855,1.0,1.0
mask_limit_grid,signed_margin,450,0,5,0.5,0.0,0.0,0.45,5,-1,-0.2359502270868108,-0.12630014262040462,1.0,1.0,-5.551115123125783e-17,0.05960413264632564,0.05960413264632564,0.0,1.0,0.0
mask_limit_grid,counterfactual_field,450,0,5,0.5,0.0,0.0,0.45,5,-1,-0.2359502270868108,-0.12630014262040462,1.0,1.0,-5.551115123125783e-17,0.05960413264632564,0.05960413264632564,0.0,1.0,0.0
mask_limit_grid,no_repair,450,1,5,0.5,0.0,0.0,0.45,5,-1,-0.8523905269180476,-0.5203486985755196,1.0,0.0,-0.5203486985755196,0.0,0.3929158991969799,0.2906160151513153,1.0,0.0
mask_limit_grid,uniform_signed,450,1,5,0.5,0.0,0.0,0.45,5,-1,-0.8523905269180476,-0.5203486985755196,1.0,0.0,-1.9076477162314731,1.6268328136002002,0.3929158991969799,1.4270111576585671,0.0,1.0
mask_limit_grid,nearest_contact,450,1,5,0.5,0.0,0.0,0.45,5,-1,-0.8523905269180476,-0.5203486985755196,1.0,0.0,-0.48242581383426464,0.025216085454336172,0.3929158991969799,0.2881286590127161,1.0,1.0
mask_limit_grid,signed_margin,450,1,5,0.5,0.0,0.0,0.45,5,-1,-0.8523905269180476,-0.5203486985755196,1.0,1.0,1.1102230246251565e-16,0.3929158991969799,0.3929158991969799,0.0,1.0,1.0
mask_limit_grid,counterfactual_field,450,1,5,0.5,0.0,0.0,0.45,5,-1,-0.8523905269180476,-0.5203486985755196,1.0,1.0,1.1102230246251565e-16,0.3929158991969799,0.3929158991969799,0.0,1.0,1.0
mask_limit_grid,no_repair,450,2,5,0.5,0.0,0.0,0.45,5,1,0.9068837087845801,-0.6761637041815745,1.0,0.0,-0.6761637041815745,0.0,0.2994177180812832,0.4376764992262271,1.0,0.0
mask_limit_grid,uniform_signed,450,2,5,0.5,0.0,0.0,0.45,5,1,0.9068837087845801,-0.6761637041815745,1.0,0.0,-0.0065923196580886245,0.628811559043482,0.2994177180812832,0.6154454754827271,1.0,1.0
mask_limit_grid,nearest_contact,450,2,5,0.5,0.0,0.0,0.45,5,1,0.9068837087845801,-0.6761637041815745,1.0,0.0,-0.6627169158019577,0.006561140400978368,0.2994177180812832,0.43754287485322013,1.0,1.0
mask_limit_grid,signed_margin,450,2,5,0.5,0.0,0.0,0.45,5,1,0.9068837087845801,-0.6761637041815745,1.0,1.0,-2.7755575615628914e-17,0.2994177180812832,0.2994177180812832,0.0,1.0,1.0
mask_limit_grid,counterfactual_field,450,2,5,0.5,0.0,0.0,0.45,5,1,0.9068837087845801,-0.6761637041815745,1.0,1.0,-2.7755575615628914e-17,0.2994177180812832,0.2994177180812832,0.0,1.0,1.0
mask_limit_grid,no_repair,450,3,5,0.5,0.0,0.0,0.45,5,1,0.7486180879191078,-0.4165757402944269,1.0,0.0,-0.4165757402944269,0.0,0.22410330724786354,0.26889391235508536,1.0,0.0
mask_limit_grid,uniform_signed,450,3,5,0.5,0.0,0.0,0.45,5,1,0.7486180879191078,-0.4165757402944269,1.0,1.0,0.019150414154703532,0.39226667049377256,0.22410330724786354,0.3810680693640601,1.0,1.0
mask_limit_grid,nearest_contact,450,3,5,0.5,0.0,0.0,0.45,5,1,0.7486180879191078,-0.4165757402944269,1.0,1.0,1.1102230246251565e-16,0.35602215857062874,0.22410330724786354,0.3203357414465516,1.0,0.0
