suite,baseline,seed,case_id,contact_count,positive_prior,noise_scale,mask_rate,limit_scale,active_count,error_sign,initial_error,initial_margin,field_feasible,success,post_margin,effort,field_effort,disagreement_l2,correct_direction,clipped
noise_mismatch_grid,scalar_random_sign,0,0,4,0.5,0.0,0.0,1.0,4,1,0.9854995357214222,-0.6591788791903248,1.0,1.0,0.0,0.39814994565899814,0.39814994565899814,0.0,1.0,1.0
noise_mismatch_grid,noisy_signed_margin,0,0,4,0.5,0.0,0.0,1.0,4,1,0.9854995357214222,-0.6591788791903248,1.0,1.0,0.0,0.39814994565899814,0.39814994565899814,0.0,1.0,1.0
noise_mismatch_grid,signed_margin,0,0,4,0.5,0.0,0.0,1.0,4,1,0.9854995357214222,-0.6591788791903248,1.0,1.0,0.0,0.39814994565899814,0.39814994565899814,0.0,1.0,1.0
noise_mismatch_grid,counterfactual_field,0,0,4,0.5,0.0,0.0,1.0,4,1,0.9854995357214222,-0.6591788791903248,1.0,1.0,0.0,0.39814994565899814,0.39814994565899814,0.0,1.0,1.0
noise_mismatch_grid,scalar_random_sign,0,1,4,0.5,0.0,0.0,1.0,4,1,0.5883079016675072,-0.4872175692147069,1.0,1.0,-4.163336342344337e-17,0.3874737833586111,0.3874737833586111,0.0,1.0,0.0
noise_mismatch_grid,noisy_signed_margin,0,1,4,0.5,0.0,0.0,1.0,4,1,0.5883079016675072,-0.4872175692147069,1.0,1.0,-4.163336342344337e-17,0.3874737833586111,0.3874737833586111,0.0,1.0,0.0
noise_mismatch_grid,signed_margin,0,1,4,0.5,0.0,0.0,1.0,4,1,0.5883079016675072,-0.4872175692147069,1.0,1.0,-4.163336342344337e-17,0.3874737833586111,0.3874737833586111,0.0,1.0,0.0
noise_mismatch_grid,counterfactual_field,0,1,4,0.5,0.0,0.0,1.0,4,1,0.5883079016675072,-0.4872175692147069,1.0,1.0,-4.163336342344337e-17,0.3874737833586111,0.3874737833586111,0.0,1.0,0.0
noise_mismatch_grid,scalar_random_sign,0,2,4,0.5,0.0,0.0,1.0,4,-1,-0.5280777605033532,-0.19712412257035877,1.0,1.0,3.885780586188048e-16,0.0921468866671102,0.0921468866671102,0.0,1.0,0.0
noise_mismatch_grid,noisy_signed_margin,0,2,4,0.5,0.0,0.0,1.0,4,-1,-0.5280777605033532,-0.19712412257035877,1.0,1.0,3.885780586188048e-16,0.0921468866671102,0.0921468866671102,0.0,1.0,0.0
