suite,baseline,seed,case_id,contact_count,positive_prior,noise_scale,mask_rate,limit_scale,active_count,error_sign,initial_error,initial_margin,field_feasible,success,post_margin,effort,field_effort,disagreement_l2,correct_direction,clipped
linear_contact_grid,no_repair,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,0.0,-0.05495964710796222,0.0,0.027820797985575567,0.028484493134515763,1.0,0.0
linear_contact_grid,scalar_random_sign,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,0.0,-0.10991929421592447,0.027820797985575567,0.027820797985575567,0.056968986269031525,0.0,0.0
linear_contact_grid,scalar_global_sign,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,0.0,-0.10991929421592447,0.027820797985575567,0.027820797985575567,0.056968986269031525,0.0,0.0
linear_contact_grid,scalar_prior_sample,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,0.0,-0.10991929421592447,0.027820797985575567,0.027820797985575567,0.056968986269031525,0.0,0.0
linear_contact_grid,uniform_signed,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,1.0,-2.7755575615628914e-17,0.2669963729111974,0.027820797985575567,0.260934427399865,1.0,0.0
linear_contact_grid,nearest_contact,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,1.0,-2.7755575615628914e-17,0.034140796250150734,0.027820797985575567,0.01944537639317991,1.0,0.0
linear_contact_grid,noisy_signed_margin,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,1.0,-2.7755575615628914e-17,0.027820797985575567,0.027820797985575567,0.0,1.0,0.0
linear_contact_grid,signed_margin,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,1.0,-2.7755575615628914e-17,0.027820797985575567,0.027820797985575567,0.0,1.0,0.0
linear_contact_grid,counterfactual_field,200,0,2,0.5,0.0,0.0,1.0,2,-1,-0.19253807307921972,-0.05495964710796222,1.0,1.0,-2.7755575615628914e-17,0.027820797985575567,0.027820797985575567,0.0,1.0,0.0
linear_contact_grid,no_repair,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,0.0,-0.6613719389950761,0.0,0.38024548875647013,0.366720387972688,1.0,0.0
linear_contact_grid,scalar_random_sign,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,0.0,-1.3227438779901521,0.38024548875647013,0.38024548875647013,0.733440775945376,0.0,0.0
linear_contact_grid,scalar_global_sign,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,0.0,-1.3227438779901521,0.38024548875647013,0.38024548875647013,0.733440775945376,0.0,0.0
linear_contact_grid,scalar_prior_sample,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,1.0,-5.551115123125783e-17,0.38024548875647013,0.38024548875647013,0.0,1.0,0.0
linear_contact_grid,uniform_signed,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,1.0,1.6653345369377348e-16,0.4120308841577585,0.38024548875647013,0.13401156435882006,1.0,0.0
linear_contact_grid,nearest_contact,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,0.0,-0.015043096134572276,0.46739222712348955,0.38024548875647013,0.2354657284625833,1.0,1.0
linear_contact_grid,noisy_signed_margin,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,1.0,-5.551115123125783e-17,0.38024548875647013,0.38024548875647013,0.0,1.0,0.0
linear_contact_grid,signed_margin,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,1.0,-5.551115123125783e-17,0.38024548875647013,0.38024548875647013,0.0,1.0,0.0
linear_contact_grid,counterfactual_field,200,1,2,0.5,0.0,0.0,1.0,2,-1,-0.8276489973674479,-0.6613719389950761,1.0,1.0,-5.551115123125783e-17,0.38024548875647013,0.38024548875647013,0.0,1.0,0.0
linear_contact_grid,no_repair,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,0.0,-0.26853688439799317,0.0,0.2397540834577406,0.18595675683273652,1.0,0.0
linear_contact_grid,scalar_random_sign,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,0.0,-0.5370737687959863,0.2397540834577406,0.2397540834577406,0.37191351366547304,0.0,0.0
linear_contact_grid,scalar_global_sign,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,0.0,-0.5370737687959863,0.2397540834577406,0.2397540834577406,0.37191351366547304,0.0,0.0
linear_contact_grid,scalar_prior_sample,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.2397540834577406,0.2397540834577406,0.0,1.0,0.0
linear_contact_grid,uniform_signed,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.46280907566286433,0.2397540834577406,0.3541231026319211,1.0,0.0
linear_contact_grid,nearest_contact,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.2535315152048369,0.2397540834577406,0.0737460821546191,1.0,0.0
linear_contact_grid,noisy_signed_margin,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.2397540834577406,0.2397540834577406,0.0,1.0,0.0
linear_contact_grid,signed_margin,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.2397540834577406,0.2397540834577406,0.0,1.0,0.0
linear_contact_grid,counterfactual_field,200,2,2,0.5,0.0,0.0,1.0,2,-1,-0.5586093252107517,-0.26853688439799317,1.0,1.0,0.0,0.2397540834577406,0.2397540834577406,0.0,1.0,0.0
linear_contact_grid,no_repair,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,0.0,-0.4143225646354334,0.0,0.5432705466298082,0.5743293964855485,1.0,0.0
linear_contact_grid,scalar_random_sign,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,1.0,-1.3877787807814457e-16,0.5432705466298082,0.5432705466298082,0.0,1.0,1.0
linear_contact_grid,scalar_global_sign,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,0.0,-0.8286451292708668,0.4895105869848377,0.5432705466298082,1.1719368699491968,0.0,0.0
linear_contact_grid,scalar_prior_sample,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,0.0,-0.8286451292708668,0.4895105869848377,0.5432705466298082,1.1719368699491968,0.0,0.0
linear_contact_grid,uniform_signed,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,0.0,-0.8442550560087503,1.4468887612188281,0.5432705466298082,1.6682259182046375,0.0,1.0
linear_contact_grid,nearest_contact,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,0.0,-0.20673420004955037,0.28950421014771327,0.5432705466298082,0.40850137437422424,1.0,1.0
linear_contact_grid,noisy_signed_margin,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,1.0,-1.3877787807814457e-16,0.5432705466298082,0.5432705466298082,0.0,1.0,1.0
linear_contact_grid,signed_margin,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,1.0,-1.3877787807814457e-16,0.5432705466298082,0.5432705466298082,0.0,1.0,1.0
linear_contact_grid,counterfactual_field,200,3,2,0.5,0.0,0.0,1.0,2,-1,-0.541449509621269,-0.4143225646354334,1.0,1.0,-1.3877787807814457e-16,0.5432705466298082,0.5432705466298082,0.0,1.0,1.0
linear_contact_grid,no_repair,200,4,2,0.5,0.0,0.0,1.0,2,1,0.5327364047724201,-0.2791530393838781,1.0,0.0,-0.2791530393838781,0.0,0.12195801794305755,0.16529384095602384,1.0,0.0
linear_contact_grid,scalar_random_sign,200,4,2,0.5,0.0,0.0,1.0,2,1,0.5327364047724201,-0.2791530393838781,1.0,1.0,-5.551115123125783e-17,0.12195801794305755,0.12195801794305755,0.0,1.0,0.0
linear_contact_grid,scalar_global_sign,200,4,2,0.5,0.0,0.0,1.0,2,1,0.5327364047724201,-0.2791530393838781,1.0,1.0,-5.551115123125783e-17,0.12195801794305755,0.12195801794305755,0.0,1.0,0.0
